id,name,district_id:id,tier_id:id,region_id:id,state_id:id,zip
muradabad_station_id,MURADABAD,update_contact_kkn.district_muzaffargarh,,,,
district_muzaffargarh_station_id,district_muzaffargarh,update_contact_kkn.district_muzaffargarh,,,,
permit_station_id,PERMIT,update_contact_kkn.district_muzaffargarh,,,,
qasba_gujrat_station_id,QASBA GUJRAT,update_contact_kkn.district_muzaffargarh,,,,
rang_pur_station_id,RANG PUR,update_contact_kkn.district_muzaffargarh,,,,
rohillan_wali_station_id,ROHILLAN WALI,update_contact_kkn.district_muzaffargarh,,,,
sanawan_station_id,SANAWAN,update_contact_kkn.district_muzaffargarh,,,,
seet_pur_station_id,SEET PUR,update_contact_kkn.district_muzaffargarh,,,,
shah_jamal_station_id,SHAH JAMAL,update_contact_kkn.district_muzaffargarh,,,,
shehar_sultan_station_id,SHEHAR SULTAN,update_contact_kkn.district_muzaffargarh,,,,
sheikh_umar_station_id,SHEIKH UMAR,update_contact_kkn.district_muzaffargarh,,,,
sultanpur_station_id,SULTANPUR,update_contact_kkn.district_muzaffargarh,,,,
taunsa_barrage_station_id,TAUNSA BARRAGE,update_contact_kkn.district_muzaffargarh,,,,
wasanday_wali_station_id,WASANDAY WALI,update_contact_kkn.district_muzaffargarh,,,,
abu_zehbi_colony_station_id,ABU ZEHBI COLONY,update_contact_kkn.district_rahim_yar_khan,,,,
adda_akhtar_nagar_station_id,ADDA AKHTAR NAGAR,update_contact_kkn.district_rahim_yar_khan,,,,
ahmadpur_lamma_station_id,AHMADPUR LAMMA,update_contact_kkn.district_rahim_yar_khan,,,,
allahabad_station_id,ALLAHABAD,update_contact_kkn.district_rahim_yar_khan,,,,
aminabad_station_id,AMINABAD,update_contact_kkn.district_rahim_yar_khan,,,,
bagho_bahar_station_id,BAGHO BAHAR,update_contact_kkn.district_rahim_yar_khan,,,,
bahodipur_qureshian_station_id,BAHODIPUR QURESHIAN,update_contact_kkn.district_rahim_yar_khan,,,,
bhong_sharif_station_id,BHONG SHARIF,update_contact_kkn.district_rahim_yar_khan,,,,
bhutta_wahin_station_id,BHUTTA WAHIN,update_contact_kkn.district_rahim_yar_khan,,,,
bindoor_abbasian_station_id,BINDOOR ABBASIAN,update_contact_kkn.district_rahim_yar_khan,,,,
chachran_sharif_station_id,CHACHRAN SHARIF,update_contact_kkn.district_rahim_yar_khan,,,,
chak_10/a_station_id,CHAK 10/A,update_contact_kkn.district_rahim_yar_khan,,,,
chak_116-p_station_id,CHAK 116-P,update_contact_kkn.district_rahim_yar_khan,,,,
chak_146-p_station_id,CHAK 146-P,update_contact_kkn.district_rahim_yar_khan,,,,
chak_173/p_station_id,CHAK 173/P,update_contact_kkn.district_rahim_yar_khan,,,,
chak_45/a_station_id,CHAK 45/A,update_contact_kkn.district_rahim_yar_khan,,,,
chowk_bahadarpur_station_id,CHOWK BAHADARPUR,update_contact_kkn.district_rahim_yar_khan,,,,
fateh_pur_kamal_station_id,FATEH PUR KAMAL,update_contact_kkn.district_rahim_yar_khan,,,,
feroza_station_id,FEROZA,update_contact_kkn.district_rahim_yar_khan,,,,
garhi_ikhtiar_khan_station_id,GARHI IKHTIAR KHAN,update_contact_kkn.district_rahim_yar_khan,,,,
goharabad_station_id,GOHARABAD,update_contact_kkn.district_rahim_yar_khan,,,,
head_haji_pur_station_id,HEAD HAJI PUR,update_contact_kkn.district_rahim_yar_khan,,,,
iqbalabad_station_id,IQBALABAD,update_contact_kkn.district_rahim_yar_khan,,,,
jamal_din_wali_station_id,JAMAL DIN WALI,update_contact_kkn.district_rahim_yar_khan,,,,
jan_pur_station_id,JAN PUR,update_contact_kkn.district_rahim_yar_khan,,,,
jetha_bhutta_station_id,JETHA BHUTTA,update_contact_kkn.district_rahim_yar_khan,,,,
khan_bela_station_id,KHAN BELA,update_contact_kkn.district_rahim_yar_khan,,,,
khan_pur_station_id,KHAN PUR,update_contact_kkn.district_rahim_yar_khan,,,,
kot_karam_khan_station_id,KOT KARAM KHAN,update_contact_kkn.district_rahim_yar_khan,,,,
kot_sabzal_station_id,KOT SABZAL,update_contact_kkn.district_rahim_yar_khan,,,,
kot_samba_station_id,KOT SAMBA,update_contact_kkn.district_rahim_yar_khan,,,,
kotha_thalli_station_id,KOTHA THALLI,update_contact_kkn.district_rahim_yar_khan,,,,
kotla_phattana_station_id,KOTLA  PHATTANA,update_contact_kkn.district_rahim_yar_khan,,,,
liaqat_pur_station_id,LIAQAT PUR,update_contact_kkn.district_rahim_yar_khan,,,,
manthar_station_id,MANTHAR,update_contact_kkn.district_rahim_yar_khan,,,,
mari_allah_bachaiya_station_id,MARI ALLAH BACHAIYA,update_contact_kkn.district_rahim_yar_khan,,,,
mehray_shah_station_id,MEHRAY SHAH,update_contact_kkn.district_rahim_yar_khan,,,,
mianwali_qureshian_station_id,MIANWALI QURESHIAN,update_contact_kkn.district_rahim_yar_khan,,,,
mou_mubarak_station_id,MOU MUBARAK,update_contact_kkn.district_rahim_yar_khan,,,,
muhammad_pur_lamma_station_id,MUHAMMAD PUR LAMMA,update_contact_kkn.district_rahim_yar_khan,,,,
nawan_kot_station_id,NAWAN KOT,update_contact_kkn.district_rahim_yar_khan,,,,
pacca_laran_station_id,PACCA LARAN,update_contact_kkn.district_rahim_yar_khan,,,,
district_rahim_yar_khan_station_id,district_rahim_yar_khan,update_contact_kkn.district_rahim_yar_khan,tier_2,,,
sadiqabad_station_id,SADIQABAD,update_contact_kkn.district_rahim_yar_khan,,,,
sahja_station_id,SAHJA,update_contact_kkn.district_rahim_yar_khan,,,,
sanjar_pur_station_id,SANJAR PUR,update_contact_kkn.district_rahim_yar_khan,,,,
shadani_sharif_station_id,SHADANI SHARIF,update_contact_kkn.district_rahim_yar_khan,,,,
soonmiani_station_id,SOONMIANI,update_contact_kkn.district_rahim_yar_khan,,,,
t.m._pannah_station_id,T.M. PANNAH,update_contact_kkn.district_rahim_yar_khan,,,,
taranda_seway_khan_station_id,TARANDA SEWAY KHAN,update_contact_kkn.district_rahim_yar_khan,,,,
thull_hamza_station_id,THULL HAMZA,update_contact_kkn.district_rahim_yar_khan,,,,
zahir_pir_station_id,ZAHIR PIR,update_contact_kkn.district_rahim_yar_khan,,,,
boharan_pir_station_id,BOHARAN PIR,update_contact_kkn.district_rajanpur,,,,
dajal_station_id,DAJAL,update_contact_kkn.district_rajanpur,,,,
fazil_pur_station_id,FAZIL PUR,update_contact_kkn.district_rajanpur,tier_3,,,
haji_pur_station_id,HAJI PUR,update_contact_kkn.district_rajanpur,,,,
harand_station_id,HARAND,update_contact_kkn.district_rajanpur,,,,
jam_pur_station_id,JAM PUR,update_contact_kkn.district_rajanpur,tier_3,,,
kot_bahadar_station_id,KOT BAHADAR,update_contact_kkn.district_rajanpur,,,,
kotla_mughlan_station_id,KOTLA MUGHLAN,update_contact_kkn.district_rajanpur,,,,
lal_garh_station_id,LAL GARH,update_contact_kkn.district_rajanpur,,,,
mehre_wala_station_id,MEHRE WALA,update_contact_kkn.district_rajanpur,,,,
mithon_kot_station_id,MITHON KOT,update_contact_kkn.district_rajanpur,tier_3,,,
mohammad_pur_dewan_station_id,MOHAMMAD PUR DEWAN,update_contact_kkn.district_rajanpur,,,,
murghai_station_id,MURGHAI,update_contact_kkn.district_rajanpur,,,,
noorpur_machhian_wala_station_id,NOORPUR MACHHIAN WALA,update_contact_kkn.district_rajanpur,,,,
nowshera_gharbi_station_id,NOWSHERA GHARBI,update_contact_kkn.district_rajanpur,,,,
district_rajanpur_station_id,district_rajanpur,update_contact_kkn.district_rajanpur,tier_3,,,
rasool_pur_station_id,RASOOL PUR,update_contact_kkn.district_rajanpur,,,,
rojhan_station_id,ROJHAN,update_contact_kkn.district_rajanpur,,,,
syed_mohib_shah_station_id,SYED MOHIB SHAH,update_contact_kkn.district_rajanpur,,,,
umer_kot_station_id,UMER KOT,update_contact_kkn.district_rajanpur,,,,
adda_chakrala_station_id,ADDA CHAKRALA,update_contact_kkn.district_vehari,,,,
adda_mukhtarabad_station_id,ADDA MUKHTARABAD,update_contact_kkn.district_vehari,,,,
adda_pippli_station_id,ADDA PIPPLI,update_contact_kkn.district_vehari,,,,
adda_zahir_nagar_station_id,ADDA ZAHIR NAGAR,update_contact_kkn.district_vehari,,,,
burewala_station_id,BUREWALA,update_contact_kkn.district_vehari,tier_3,,,
chak_122/wb_station_id,CHAK 122/WB,update_contact_kkn.district_vehari,,,,
chak_204/eb_station_id,CHAK 204/EB,update_contact_kkn.district_vehari,,,,
chak_239_eb_station_id,CHAK 239 EB,update_contact_kkn.district_vehari,,,,
chak_289/eb_station_id,CHAK 289/EB,update_contact_kkn.district_vehari,,,,
chak_495/eb_station_id,CHAK 495/EB,update_contact_kkn.district_vehari,,,,
chak_499/eb_station_id,CHAK 499/EB,update_contact_kkn.district_vehari,,,,
chak_553/eb_station_id,CHAK 553/EB,update_contact_kkn.district_vehari,,,,
chak_5wb_station_id,CHAK 5WB,update_contact_kkn.district_vehari,,,,
chak_90/wb_station_id,CHAK 90/WB,update_contact_kkn.district_vehari,,,,
dokota_station_id,DOKOTA,update_contact_kkn.district_vehari,,,,
dullan_banglow_station_id,DULLAN BANGLOW,update_contact_kkn.district_vehari,,,,
gaggo_mandi_station_id,GAGGO MANDI,update_contact_kkn.district_vehari,,,,
garah_more_station_id,GARAH MORE,update_contact_kkn.district_vehari,,,,
haji_dewan_sahib_station_id,HAJI DEWAN SAHIB,update_contact_kkn.district_vehari,,,,
jahanpur_station_id,JAHANPUR,update_contact_kkn.district_vehari,,,,
jhalla_jeem_station_id,JHALLA JEEM,update_contact_kkn.district_vehari,,,,
karam_pur_station_id,KARAM PUR,update_contact_kkn.district_vehari,,,,
landu_masjid_station_id,LANDU MASJID,update_contact_kkn.district_vehari,,,,
luddan_station_id,LUDDAN,update_contact_kkn.district_vehari,,,,
machian_wala_station_id,MACHIAN WALA,update_contact_kkn.district_vehari,,,,
madrassa_(apl)_station_id,MADRASSA (APL),update_contact_kkn.district_vehari,,,,
mailsi_station_id,MAILSI,update_contact_kkn.district_vehari,tier_3,,,
mana_more_station_id,MANA MORE,update_contact_kkn.district_vehari,,,,
mehfoozabad_station_id,MEHFOOZABAD,update_contact_kkn.district_vehari,,,,
mitroo_station_id,MITROO,update_contact_kkn.district_vehari,,,,
noor_shah_station_id,NOOR SHAH,update_contact_kkn.district_vehari,,,,
ratta_tibba_station_id,RATTA TIBBA,update_contact_kkn.district_vehari,,,,
sardarpur_jhandir_station_id,SARDARPUR JHANDIR,update_contact_kkn.district_vehari,,,,
sargana_station_id,SARGANA,update_contact_kkn.district_vehari,,,,
sheikh_fazil_station_id,SHEIKH FAZIL,update_contact_kkn.district_vehari,,,,
shitab_garh_station_id,SHITAB GARH,update_contact_kkn.district_vehari,,,,
thingi_station_id,THINGI,update_contact_kkn.district_vehari,,,,
tiba_sultan_pur_station_id,TIBA SULTAN PUR,update_contact_kkn.district_vehari,,,,
district_vehari_station_id,district_vehari,update_contact_kkn.district_vehari,tier_3,,,
zaman_kot_/_mouza_saldin_station_id,ZAMAN KOT / MOUZA SALDIN,update_contact_kkn.district_vehari,,,,
arang_station_id,ARANG,update_contact_kkn.district_bajuar_agency,,,,
bar_khalozo_station_id,BAR KHALOZO,update_contact_kkn.district_bajuar_agency,,,,
chinagai_mamund_station_id,CHINAGAI MAMUND,update_contact_kkn.district_bajuar_agency,,,,
khar_station_id,KHAR,update_contact_kkn.district_bajuar_agency,,,,
loisum_station_id,LOISUM,update_contact_kkn.district_bajuar_agency,,,,
nawagai_station_id,NAWAGAI,update_contact_kkn.district_bajuar_agency,,,,
raghagan_station_id,RAGHAGAN,update_contact_kkn.district_bajuar_agency,,,,
agarai_station_id,AGARAI,update_contact_kkn.district_buner,,,,
bagra_station_id,BAGRA,update_contact_kkn.district_buner,,,,
cheena_station_id,CHEENA,update_contact_kkn.district_buner,,,,
chinglai_station_id,CHINGLAI,update_contact_kkn.district_buner,,,,
daggar_station_id,DAGGAR,update_contact_kkn.district_buner,,,,
dewana_baba_station_id,DEWANA BABA,update_contact_kkn.district_buner,,,,
jarwar_station_id,JARWAR,update_contact_kkn.district_buner,,,,
kata_kot_kala_khela_station_id,KATA KOT KALA KHELA,update_contact_kkn.district_buner,,,,
kinger_gali_station_id,KINGER GALI,update_contact_kkn.district_buner,,,,
nagarai_station_id,NAGARAI,update_contact_kkn.district_buner,,,,
naway_kalay_station_id,NAWAY KALAY,update_contact_kkn.district_buner,,,,
pir_baba_station_id,PIR BABA,update_contact_kkn.district_buner,,,,
shal_bandi_station_id,SHAL BANDI,update_contact_kkn.district_buner,,,,
toor_warsak_station_id,TOOR WARSAK,update_contact_kkn.district_buner,,,,
abazai_station_id,ABAZAI,update_contact_kkn.district_charsada,,,,
behlola_station_id,BEHLOLA,update_contact_kkn.district_charsada,,,,
district_charsada_station_id,district_charsada,update_contact_kkn.district_charsada,tier_3,,,
dhakki_amirabad_station_id,DHAKKI AMIRABAD,update_contact_kkn.district_charsada,,,,
dheri_sikandar_khan_station_id,DHERI SIKANDAR KHAN,update_contact_kkn.district_charsada,,,,
dheri_zardad_station_id,DHERI ZARDAD,update_contact_kkn.district_charsada,,,,
dosehra_station_id,DOSEHRA,update_contact_kkn.district_charsada,,,,
gandheri__station_id,GANDHERI ,update_contact_kkn.district_charsada,,,,
hari_chand_station_id,HARI CHAND,update_contact_kkn.district_charsada,,,,
jandia_station_id,JANDIA,update_contact_kkn.district_charsada,,,,
mandani_station_id,MANDANI,update_contact_kkn.district_charsada,,,,
matta_mughal_khel_station_id,MATTA MUGHAL KHEL,update_contact_kkn.district_charsada,,,,
mera_umerzai_station_id,MERA UMERZAI,update_contact_kkn.district_charsada,,,,
sardheri_station_id,SARDHERI,update_contact_kkn.district_charsada,,,,
shabqadar_station_id,SHABQADAR,update_contact_kkn.district_charsada,tier_3,,,
shakoor_killi_station_id,SHAKOOR KILLI,update_contact_kkn.district_charsada,,,,
sherpao_station_id,SHERPAO,update_contact_kkn.district_charsada,,,,
sukkar_station_id,SUKKAR,update_contact_kkn.district_charsada,,,,
tarnab_(cheena)_station_id,TARNAB (CHEENA),update_contact_kkn.district_charsada,,,,
arundo__station_id,ARUNDO ,update_contact_kkn.district_chitral,,,,
ashrait_station_id,ASHRAIT,update_contact_kkn.district_chitral,,,,
ayun_station_id,AYUN,update_contact_kkn.district_chitral,,,,
booni_station_id,BOONI,update_contact_kkn.district_chitral,,,,
bumbagh_station_id,BUMBAGH,update_contact_kkn.district_chitral,,,,
chitral_station_id,CHITRAL,update_contact_kkn.district_chitral,,,,
drosh_station_id,DROSH,update_contact_kkn.district_chitral,,,,
garam_chashma_station_id,GARAM CHASHMA,update_contact_kkn.district_chitral,,,,
karimabad_station_id,KARIMABAD,update_contact_kkn.district_chitral,,,,
lotoveer_station_id,LOTOVEER,update_contact_kkn.district_chitral,,,,
mastuj_station_id,MASTUJ,update_contact_kkn.district_chitral,,,,
mulkoh_station_id,MULKOH,update_contact_kkn.district_chitral,,,,
reshun_station_id,RESHUN,update_contact_kkn.district_chitral,,,,
turkoh_station_id,TURKOH,update_contact_kkn.district_chitral,,,,
daggar_station_id,DAGGAR,update_contact_kkn.district_daggar,,,,
akha_gram_station_id,AKHA GRAM,update_contact_kkn.district_dir,,,,
almas_station_id,ALMAS,update_contact_kkn.district_dir,,,,
asbanr_(asband)_station_id,ASBANR (ASBAND),update_contact_kkn.district_dir,,,,
badwan_station_id,BADWAN,update_contact_kkn.district_dir,,,,
barawal_banda_station_id,BARAWAL BANDA,update_contact_kkn.district_dir,,,,
birari_station_id,BIRARI,update_contact_kkn.district_dir,,,,
bishgram_station_id,BISHGRAM,update_contact_kkn.district_dir,,,,
darora_station_id,DARORA,update_contact_kkn.district_dir,,,,
dashkor_bala_station_id,DASHKOR BALA,update_contact_kkn.district_dir,,,,
district_dir_station_id,district_dir,update_contact_kkn.district_dir,,,,
doog_dara__station_id,DOOG DARA ,update_contact_kkn.district_dir,,,,
ganorai_station_id,GANORAI,update_contact_kkn.district_dir,,,,
gul_abad_station_id,GUL ABAD,update_contact_kkn.district_dir,,,,
guli_bagh_station_id,GULI BAGH,update_contact_kkn.district_dir,,,,
haya_sarai_station_id,HAYA SARAI,update_contact_kkn.district_dir,,,,
jagam_station_id,JAGAM,update_contact_kkn.district_dir,,,,
jan_batai_station_id,JAN BATAI,update_contact_kkn.district_dir,,,,
jat_garam_station_id,JAT GARAM,update_contact_kkn.district_dir,,,,
kal_kot_station_id,KAL KOT,update_contact_kkn.district_dir,,,,
kamal_khaltal_station_id,KAMAL KHALTAL,update_contact_kkn.district_dir,,,,
kash_kandao_station_id,KASH KANDAO,update_contact_kkn.district_dir,,,,
khadak_zai_station_id,KHADAK ZAI,update_contact_kkn.district_dir,,,,
khall_station_id,KHALL,update_contact_kkn.district_dir,,,,
kumber_station_id,KUMBER,update_contact_kkn.district_dir,,,,
luqman_banda_station_id,LUQMAN BANDA,update_contact_kkn.district_dir,,,,
mala_kand_bala_station_id,MALA KAND BALA,update_contact_kkn.district_dir,,,,
malala_station_id,MALALA,update_contact_kkn.district_dir,,,,
markhanai_station_id,MARKHANAI,update_contact_kkn.district_dir,,,,
maskiani_station_id,MASKIANI,update_contact_kkn.district_dir,,,,
mayar_station_id,MAYAR,update_contact_kkn.district_dir,,,,
moranai_station_id,MORANAI,update_contact_kkn.district_dir,,,,
munda_station_id,MUNDA,update_contact_kkn.district_dir,,,,
odigram_station_id,ODIGRAM,update_contact_kkn.district_dir,,,,
pataw_station_id,PATAW,update_contact_kkn.district_dir,,,,
patrak_station_id,PATRAK,update_contact_kkn.district_dir,,,,
qulandi_station_id,QULANDI,update_contact_kkn.district_dir,,,,
rughano_dara_station_id,RUGHANO DARA,update_contact_kkn.district_dir,,,,
sahib_abad_station_id,SAHIB ABAD,update_contact_kkn.district_dir,,,,
samar_bagh_station_id,SAMAR BAGH,update_contact_kkn.district_dir,,,,
sawanai_station_id,SAWANAI,update_contact_kkn.district_dir,,,,
seer_station_id,SEER,update_contact_kkn.district_dir,,,,
seri_bazar_station_id,SERI BAZAR,update_contact_kkn.district_dir,,,,
sheringal_station_id,SHERINGAL,update_contact_kkn.district_dir,,,,
shinkiari_station_id,SHINKIARI,update_contact_kkn.district_dir,,,,
talash_station_id,TALASH,update_contact_kkn.district_dir,,,,
thall_station_id,THALL,update_contact_kkn.district_dir,,,,
timargara_station_id,TIMARGARA,update_contact_kkn.district_dir,,,,
timargara_station_id,TIMARGARA,update_contact_kkn.district_dir,,,,
usorai_station_id,USORAI,update_contact_kkn.district_dir,,,,
wari_station_id,WARI,update_contact_kkn.district_dir,,,,
zamidara_station_id,ZAMIDARA,update_contact_kkn.district_dir,,,,
ali_masjid_station_id,ALI MASJID,update_contact_kkn.district_khyber_agency,,,,
bara_station_id,BARA,update_contact_kkn.district_khyber_agency,,,,
bazghara_station_id,BAZGHARA,update_contact_kkn.district_khyber_agency,,,,
chinari_station_id,CHINARI,update_contact_kkn.district_khyber_agency,,,,
jamrud_road_station_id,JAMRUD ROAD,update_contact_kkn.district_khyber_agency,,,,
kala_khel_station_id,KALA KHEL,update_contact_kkn.district_khyber_agency,,,,
kamshalman_station_id,KAMSHALMAN,update_contact_kkn.district_khyber_agency,,,,
landikotal_station_id,LANDIKOTAL,update_contact_kkn.district_khyber_agency,,,,
loy_shalman_station_id,LOY SHALMAN,update_contact_kkn.district_khyber_agency,,,,
nala_khajuri_station_id,NALA KHAJURI,update_contact_kkn.district_khyber_agency,,,,
rabat/said_akbar_kalay_station_id,RABAT/SAID AKBAR KALAY,update_contact_kkn.district_khyber_agency,,,,
shamshatoo_station_id,SHAMSHATOO,update_contact_kkn.district_khyber_agency,,,,
agra_-_m_station_id,AGRA - M,update_contact_kkn.district_malakand,,,,
badraga_station_id,BADRAGA,update_contact_kkn.district_malakand,,,,
bagh_dosh_khela_station_id,BAGH DOSH KHELA,update_contact_kkn.district_malakand,,,,
batkhela_station_id,BATKHELA,update_contact_kkn.district_malakand,,,,
bazdara_station_id,BAZDARA,update_contact_kkn.district_malakand,,,,
dargai_station_id,DARGAI,update_contact_kkn.district_malakand,,,,
hisar_bala_station_id,HISAR BALA,update_contact_kkn.district_malakand,,,,
kot_station_id,KOT,update_contact_kkn.district_malakand,,,,
palai_station_id,PALAI,update_contact_kkn.district_malakand,,,,
sakha_kot_station_id,SAKHA KOT,update_contact_kkn.district_malakand,,,,
thana_station_id,THANA,update_contact_kkn.district_malakand,,,,
watair_station_id,WATAIR,update_contact_kkn.district_malakand,,,,
allo_qasimi_station_id,ALLO QASIMI,update_contact_kkn.district_mardan,,,,
babuzai_station_id,BABUZAI,update_contact_kkn.district_mardan,,,,
baizu_kharki_station_id,BAIZU KHARKI,update_contact_kkn.district_mardan,,,,
bakhshali_station_id,BAKHSHALI,update_contact_kkn.district_mardan,,,,
gaddar_station_id,GADDAR,update_contact_kkn.district_mardan,,,,
garhi_kapura_station_id,GARHI KAPURA,update_contact_kkn.district_mardan,,,,
garyala_station_id,GARYALA,update_contact_kkn.district_mardan,,,,
gul_bandai_station_id,GUL BANDAI,update_contact_kkn.district_mardan,,,,
hathian_station_id,HATHIAN,update_contact_kkn.district_mardan,,,,
jalala_station_id,JALALA,update_contact_kkn.district_mardan,,,,
jandai_station_id,JANDAI,update_contact_kkn.district_mardan,,,,
kati_ghari_station_id,KATI GHARI,update_contact_kkn.district_mardan,,,,
katlong_station_id,KATLONG,update_contact_kkn.district_mardan,,,,
khadi_killi_station_id,KHADI KILLI,update_contact_kkn.district_mardan,,,,
kohi_barmol_station_id,KOHI BARMOL,update_contact_kkn.district_mardan,,,,
kuragh_station_id,KURAGH,update_contact_kkn.district_mardan,,,,
lund_khaware_station_id,LUND KHAWARE,update_contact_kkn.district_mardan,,,,
manga_station_id,MANGA,update_contact_kkn.district_mardan,,,,
mardan_station_id,MARDAN,update_contact_kkn.district_mardan,tier_3,,,
mian_khan_sangu_station_id,MIAN KHAN SANGU,update_contact_kkn.district_mardan,,,,
palo_dheri_station_id,PALO DHERI,update_contact_kkn.district_mardan,,,,
par_hoti_station_id,PAR HOTI,update_contact_kkn.district_mardan,,,,
pir_abad_station_id,PIR ABAD,update_contact_kkn.district_mardan,,,,
pir_sado_station_id,PIR SADO,update_contact_kkn.district_mardan,,,,
rustam_station_id,RUSTAM,update_contact_kkn.district_mardan,,,,
saro_shah_(f/pur)_station_id,SARO SHAH (F/PUR),update_contact_kkn.district_mardan,,,,
shahbaz_garhi_station_id,SHAHBAZ GARHI,update_contact_kkn.district_mardan,,,,
shankar_station_id,SHANKAR,update_contact_kkn.district_mardan,,,,
takhat_bhai_station_id,TAKHAT BHAI,update_contact_kkn.district_mardan,,,,
toru_station_id,TORU,update_contact_kkn.district_mardan,,,,
yousaf_khan_killi_station_id,YOUSAF KHAN KILLI,update_contact_kkn.district_mardan,,,,
ghallani_station_id,GHALLANI,update_contact_kkn.district_mohmand_agency,,,,
lakaro_station_id,LAKARO,update_contact_kkn.district_mohmand_agency,,,,
mian_mandi_station_id,MIAN MANDI,update_contact_kkn.district_mohmand_agency,,,,
prang_ghar_station_id,PRANG GHAR,update_contact_kkn.district_mohmand_agency,,,,
yakka_ghund_station_id,YAKKA GHUND,update_contact_kkn.district_mohmand_agency,,,,
akbar_pura_station_id,AKBAR PURA,update_contact_kkn.district_nowshehra,,,,
akora_khattak_station_id,AKORA KHATTAK,update_contact_kkn.district_nowshehra,tier_3,,,
dak_ismail_khel_station_id,DAK ISMAIL KHEL,update_contact_kkn.district_nowshehra,,,,
jabba_khattak_station_id,JABBA KHATTAK,update_contact_kkn.district_nowshehra,,,,
jalozai_station_id,JALOZAI,update_contact_kkn.district_nowshehra,,,,
jehangira_station_id,JEHANGIRA,update_contact_kkn.district_nowshehra,,,,
kalinjar_station_id,KALINJAR,update_contact_kkn.district_nowshehra,,,,
khair_abad_station_id,KHAIR ABAD,update_contact_kkn.district_nowshehra,,,,
khan_kohi_(kahi)_station_id,KHAN KOHI (KAHI),update_contact_kkn.district_nowshehra,,,,
khawashki_station_id,KHAWASHKI,update_contact_kkn.district_nowshehra,,,,
khawrai_station_id,KHAWRAI,update_contact_kkn.district_nowshehra,,,,
mandoori_station_id,MANDOORI,update_contact_kkn.district_nowshehra,,,,
manki_sharif_station_id,MANKI SHARIF,update_contact_kkn.district_nowshehra,,,,
marathi_banda_station_id,MARATHI BANDA,update_contact_kkn.district_nowshehra,,,,
nizam_pur_station_id,NIZAM PUR,update_contact_kkn.district_nowshehra,,,,
nowshera_station_id,NOWSHERA,update_contact_kkn.district_nowshehra,tier_3,,,
pabbi_station_id,PABBI,update_contact_kkn.district_nowshehra,,,,
palosai_station_id,PALOSAI,update_contact_kkn.district_nowshehra,,,,
pir_pai_station_id,PIR PAI,update_contact_kkn.district_nowshehra,,,,
risal_pur_station_id,RISAL PUR,update_contact_kkn.district_nowshehra,,,,
saleh_khana_station_id,SALEH KHANA,update_contact_kkn.district_nowshehra,,,,
zara_maina_(misri)_station_id,ZARA MAINA (MISRI),update_contact_kkn.district_nowshehra,,,,
ziarat_kaka_sahib_station_id,ZIARAT KAKA  SAHIB,update_contact_kkn.district_nowshehra,,,,
adeezai_station_id,ADEEZAI,update_contact_kkn.district_peshawar,,,,
aka_khel__station_id,AKA KHEL ,update_contact_kkn.district_peshawar,,,,
aza_khel_station_id,AZA KHEL,update_contact_kkn.district_peshawar,,,,
badaber_psh_station_id,BADABER PSH,update_contact_kkn.district_peshawar,,,,
banda_kachori_station_id,BANDA KACHORI,update_contact_kkn.district_peshawar,,,,
bora_station_id,BORA,update_contact_kkn.district_peshawar,,,,
chaggar_matti_station_id,CHAGGAR MATTI,update_contact_kkn.district_peshawar,,,,
charpariza_station_id,CHARPARIZA,update_contact_kkn.district_peshawar,,,,
charsadda_road_(zte)_station_id,CHARSADDA ROAD (ZTE),update_contact_kkn.district_peshawar,,,,
gul_bela_station_id,GUL BELA,update_contact_kkn.district_peshawar,,,,
gulozai_station_id,GULOZAI,update_contact_kkn.district_peshawar,,,,
janakore_station_id,JANAKORE,update_contact_kkn.district_peshawar,,,,
kandao_ashoo_khel_station_id,KANDAO ASHOO KHEL,update_contact_kkn.district_peshawar,,,,
kandhari_/_qandhari_station_id,KANDHARI / QANDHARI,update_contact_kkn.district_peshawar,,,,
khoi_hassan_khel/kohi_station_id,KHOI HASSAN KHEL/KOHI,update_contact_kkn.district_peshawar,,,,
khyber-ii_psh_(zte)_rlu_station_id,KHYBER-II PSH (ZTE) RLU,update_contact_kkn.district_peshawar,,,,
kohat_road_psh-ii_station_id,KOHAT ROAD PSH-II,update_contact_kkn.district_peshawar,,,,
lower_miana_station_id,LOWER MIANA,update_contact_kkn.district_peshawar,,,,
mashu_khel_station_id,MASHU KHEL,update_contact_kkn.district_peshawar,,,,
mathra_station_id,MATHRA,update_contact_kkn.district_peshawar,,,,
mattani_station_id,MATTANI,update_contact_kkn.district_peshawar,,,,
naguman_station_id,NAGUMAN,update_contact_kkn.district_peshawar,,,,
nahqi_station_id,NAHQI,update_contact_kkn.district_peshawar,,,,
pakhi_bala_station_id,PAKHI BALA,update_contact_kkn.district_peshawar,,,,
peshawar_station_id,PESHAWAR,update_contact_kkn.district_peshawar,tier_2,,,
pishtakhara_station_id,PISHTAKHARA,update_contact_kkn.district_peshawar,,,,
qilla_shah_baig_station_id,QILLA SHAH BAIG,update_contact_kkn.district_peshawar,,,,
regi_station_id,REGI,update_contact_kkn.district_peshawar,,,,
shagi_bala_station_id,SHAGI BALA,update_contact_kkn.district_peshawar,,,,
sufaid_sang_station_id,SUFAID SANG,update_contact_kkn.district_peshawar,,,,
surizai_station_id,SURIZAI,update_contact_kkn.district_peshawar,,,,
